Date & Time.2,Eas,Nor,Mag,Dir,theta_used_degT,u_along_overall,phase
2010-06-09 23:42:00,-0.3250454287170863,-0.5988478965319513,0.6892941176470587,239.94117647058823,239.94117647058823,-0.5566108804740404,flood
2010-06-09 23:48:00,-0.3129493469954804,-0.6233739467621258,0.7045882352941176,241.76470588235293,241.76470588235293,-0.5566253289554268,flood
2010-06-09 23:54:00,-0.3177860217803707,-0.5550168814944292,0.646529411764706,238.05882352941177,238.05882352941177,-0.5306936970514144,flood
2010-06-10 00:00:00,-0.3117042742291085,-0.5361635062292484,0.6315294117647059,237.0,237.0,-0.5168924517282822,flood
2010-06-10 00:06:00,-0.2972737101392038,-0.5466956085696395,0.6336470588235296,237.58823529411765,237.58823529411765,-0.5086172746185108,flood
2010-06-10 00:12:00,-0.2679052418734874,-0.5526816905183561,0.6311764705882352,239.1764705882353,239.1764705882353,-0.48493548129500974,flood
2010-06-10 00:18:00,-0.2435121750269295,-0.502046822946822,0.5834705882352943,238.64705882352945,238.64705882352945,-0.4406431577496807,flood
2010-06-10 00:24:00,-0.2447549222394927,-0.4557581241203701,0.5489411764705883,236.23529411764707,236.23529411764707,-0.42126093714084545,flood
2010-06-10 00:30:00,-0.2271797501217123,-0.4000951427827347,0.505,232.23529411764707,232.23529411764707,-0.380855253933336,slack
2010-06-10 00:36:00,-0.2126872865446163,-0.4118600808773865,0.4995294117647059,235.94117647058823,235.94117647058823,-0.3730704723076309,slack
2010-06-10 00:42:00,-0.210410359661942,-0.3688623185470437,0.4715882352941177,232.23529411764707,232.23529411764707,-0.3519896514454133,slack
2010-06-10 00:48:00,-0.1804028347547391,-0.3518156734326695,0.4468823529411764,232.64705882352945,232.64705882352945,-0.3175360444746375,slack
2010-06-10 00:54:00,-0.1787726994214595,-0.312441401566177,0.4157058823529412,229.41176470588235,229.41176470588235,-0.2986396216404321,slack
2010-06-10 01:00:00,-0.1833362210141923,-0.2929542275565243,0.4008235294117647,229.64705882352945,229.64705882352945,-0.2941025137451676,slack
2010-06-10 01:06:00,-0.1649060631913779,-0.2788923424192643,0.392764705882353,230.8235294117647,230.8235294117647,-0.27135107043186785,slack
2010-06-10 01:12:00,-0.1550732808556586,-0.2790847723203387,0.3982941176470587,232.52941176470588,232.52941176470588,-0.2626199896994069,slack
2010-06-10 01:18:00,-0.1387614705928312,-0.2311412968793631,0.3466470588235294,230.58823529411765,230.58823529411765,-0.22676523813690588,slack
2010-06-10 01:24:00,-0.1257718893785462,-0.2236768752003361,0.3460000000000001,232.94117647058823,232.94117647058823,-0.2118132717740674,slack
2010-06-10 01:30:00,-0.1312855994887414,-0.1659544492664065,0.3042941176470588,229.76470588235293,229.76470588235293,-0.19119767051616102,slack
2010-06-10 01:36:00,-0.0725387714609317,-0.1630357138972157,0.2758235294117647,241.52941176470588,241.52941176470588,-0.13723157005193048,slack
2010-06-10 01:42:00,-0.0602107509876883,-0.091429364370205,0.2385294117647059,240.52941176470588,240.52941176470588,-0.09447092306796068,slack
2010-06-10 01:48:00,-0.0295063359196131,-0.0600251990971697,0.2216470588235294,236.11764705882356,236.11764705882356,-0.05303500286925249,slack
2010-06-10 01:54:00,-0.0363661240867151,-0.0368335917385812,0.2217647058823529,234.94117647058823,234.94117647058823,-0.048916466087503274,slack
2010-06-10 02:00:00,0.0534152724287693,-0.0241503671771363,0.2123529411764705,196.8235294117647,196.8235294117647,0.037199594643300846,slack
2010-06-10 02:06:00,0.0654835008772391,0.0256236548013992,0.191,193.52941176470588,193.52941176470588,0.07006001819859732,slack
2010-06-10 02:12:00,0.0364780595161639,0.0670814731143368,0.2104705882352941,122.47058823529412,122.47058823529412,0.06241049968048168,slack
2010-06-10 02:18:00,0.0649444179060463,0.1038016749015279,0.2308235294117647,74.82352941176471,74.82352941176471,0.10419365401186406,slack
2010-06-10 02:24:00,0.0883686242784534,0.1538096853117532,0.276235294117647,76.3529411764706,76.3529411764706,0.14733970558190318,slack
2010-06-10 02:30:00,0.0913264409028219,0.1813656016231551,0.2781764705882352,80.82352941176471,80.82352941176471,0.1621934246764874,slack
2010-06-10 02:36:00,0.0725913764947747,0.2085790647459394,0.3011176470588235,82.94117647058823,82.94117647058823,0.1574451940532639,slack
2010-06-10 02:42:00,0.1077764361487563,0.2474995439046106,0.3304117647058824,75.23529411764706,75.23529411764706,0.20622675928939194,slack
